contract_type,symbol,description,strike,expiration_date,mark,bid,bid_size,ask,ask_size,last,last_size,open_interest,total_volume,delta,gamma,theta,vega,rho,volatility,theoretical_volatility,theoretical_option_value,intrinsic_value,extrinsic_value,underlying_price
CALL,SPXW  260414C07035000,SPXW 04/14/2026 7035.00 C,7035.0,2026-04-14,0.08,0.05,166,0.1,171,0.05,1,0,4,0.003,0.0,-0.075,0.038,0.001,19.515,29.0,0.075,-213.13,213.18,6821.87
CALL,SPXW  260414C07040000,SPXW 04/14/2026 7040.00 C,7040.0,2026-04-14,0.08,0.05,153,0.1,105,0.07,7,235,41,0.003,0.0,-0.075,0.038,0.001,19.918,29.0,0.075,-218.13,218.2,6821.87
CALL,SPXW  260414C07045000,SPXW 04/14/2026 7045.00 C,7045.0,2026-04-14,0.08,0.05,98,0.1,106,0.08,300,0,2020,0.003,0.0,-0.075,0.037,0.001,20.319,29.0,0.075,-223.13,223.21,6821.87
CALL,SPXW  260414C07050000,SPXW 04/14/2026 7050.00 C,7050.0,2026-04-14,0.08,0.05,83,0.1,182,0.07,2,831,7579,0.003,0.0,-0.075,0.037,0.001,20.719,29.0,0.075,-228.13,228.2,6821.87
CALL,SPXW  260414C07055000,SPXW 04/14/2026 7055.00 C,7055.0,2026-04-14,0.08,0.05,90,0.1,183,0.03,11,0,32,0.003,0.0,-0.075,0.036,0.001,21.119,29.0,0.075,-233.13,233.16,6821.87
CALL,SPXW  260414C07060000,SPXW 04/14/2026 7060.00 C,7060.0,2026-04-14,0.08,0.05,101,0.1,195,0.07,2,86,2,0.003,0.0,-0.075,0.035,0.001,21.517,29.0,0.075,-238.13,238.2,6821.87
CALL,SPXW  260414C07065000,SPXW 04/14/2026 7065.00 C,7065.0,2026-04-14,0.08,0.05,126,0.1,196,0.09,296,0,2570,0.003,0.0,-0.075,0.035,0.001,21.914,29.0,0.075,-243.13,243.22,6821.87
CALL,SPXW  260414C07070000,SPXW 04/14/2026 7070.00 C,7070.0,2026-04-14,0.08,0.05,97,0.1,227,0.06,1,28,4,0.003,0.0,-0.075,0.034,0.001,22.311,29.0,0.075,-248.13,248.19,6821.87
CALL,SPXW  260414C07075000,SPXW 04/14/2026 7075.00 C,7075.0,2026-04-14,0.08,0.05,110,0.1,230,0.07,1,512,3,0.003,0.0,-0.075,0.034,0.001,22.706,29.0,0.075,-253.13,253.2,6821.87
CALL,SPXW  260414C07080000,SPXW 04/14/2026 7080.00 C,7080.0,2026-04-14,0.08,0.05,108,0.1,266,0.07,3,16,5,0.003,0.0,-0.075,0.033,0.001,23.101,29.0,0.075,-258.13,258.2,6821.87
CALL,SPXW  260414C07085000,SPXW 04/14/2026 7085.00 C,7085.0,2026-04-14,0.08,0.05,2,0.1,270,0.05,2,0,5,0.003,0.0,-0.075,0.033,0.001,23.494,29.0,0.075,-263.13,263.18,6821.87
CALL,SPXW  260414C07090000,SPXW 04/14/2026 7090.00 C,7090.0,2026-04-14,0.08,0.05,2,0.1,331,0.0,0,0,0,0.003,0.0,-0.075,0.033,0.001,23.887,29.0,0.075,-268.13,268.13,6821.87
CALL,SPXW  260414C07095000,SPXW 04/14/2026 7095.00 C,7095.0,2026-04-14,0.08,0.05,2,0.1,312,0.0,0,0,0,0.003,0.0,-0.075,0.032,0.001,24.279,29.0,0.075,-273.13,273.13,6821.87
CALL,SPXW  260414C07100000,SPXW 04/14/2026 7100.00 C,7100.0,2026-04-14,0.08,0.05,10,0.1,352,0.1,1,539,63,0.003,0.0,-0.075,0.032,0.001,24.67,29.0,0.075,-278.13,278.23,6821.87
CALL,SPXW  260414C07125000,SPXW 04/14/2026 7125.00 C,7125.0,2026-04-14,0.05,0.0,0,0.1,420,0.05,2,247,5,0.002,0.0,-0.05,0.022,0.0,25.637,29.0,0.05,-303.13,303.18,6821.87
CALL,SPXW  260414C07150000,SPXW 04/14/2026 7150.00 C,7150.0,2026-04-14,0.05,0.0,0,0.1,510,0.05,2,205,2,0.002,0.0,-0.05,0.021,0.0,27.501,29.0,0.05,-328.13,328.18,6821.87
CALL,SPXW  260414C07175000,SPXW 04/14/2026 7175.00 C,7175.0,2026-04-14,0.05,0.0,0,0.1,557,0.05,24,217,79,0.002,0.0,-0.05,0.02,0.0,29.372,29.0,0.05,-353.13,353.18,6821.87
CALL,SPXW  260414C07200000,SPXW 04/14/2026 7200.00 C,7200.0,2026-04-14,0.05,0.0,0,0.1,627,0.05,51,574,100,0.001,0.0,-0.05,0.019,0.0,31.199,29.0,0.05,-378.13,378.18,6821.87
CALL,SPXW  260414C07225000,SPXW 04/14/2026 7225.00 C,7225.0,2026-04-14,0.03,0.0,0,0.05,273,0.05,47,969,0,0.001,0.0,-0.025,0.01,0.0,31.175,29.0,0.025,-403.13,403.18,6821.87
CALL,SPXW  260414C07250000,SPXW 04/14/2026 7250.00 C,7250.0,2026-04-14,0.03,0.0,0,0.05,179,0.14,2,209,0,0.001,0.0,-0.025,0.01,0.0,32.891,29.0,0.025,-428.13,428.27,6821.87
CALL,SPXW  260414C07275000,SPXW 04/14/2026 7275.00 C,7275.0,2026-04-14,0.03,0.0,0,0.05,184,0.0,0,0,0,0.001,0.0,-0.025,0.009,0.0,34.595,29.0,0.025,-453.13,453.13,6821.87
CALL,SPXW  260414C07300000,SPXW 04/14/2026 7300.00 C,7300.0,2026-04-14,0.03,0.0,0,0.05,1533,0.05,1,93,0,0.001,0.0,-0.025,0.009,0.0,36.286,29.0,0.025,-478.13,478.18,6821.87
CALL,SPXW  260414C07400000,SPXW 04/14/2026 7400.00 C,7400.0,2026-04-14,0.03,0.0,0,0.05,1997,0.15,7,803,0,0.001,0.0,-0.025,0.008,0.0,42.939,29.0,0.025,-578.13,578.28,6821.87
CALL,SPXW  260414C07500000,SPXW 04/14/2026 7500.00 C,7500.0,2026-04-14,0.03,0.0,0,0.05,2427,0.1,1,25,0,0.0,0.0,-0.025,0.007,0.0,49.439,29.0,0.025,-678.13,678.23,6821.87
CALL,SPXW  260414C07600000,SPXW 04/14/2026 7600.00 C,7600.0,2026-04-14,0.03,0.0,0,0.05,754,0.05,1,23,0,0.0,0.0,-0.025,0.006,0.0,55.762,29.0,0.025,-778.13,778.18,6821.87
CALL,SPXW  260414C07800000,SPXW 04/14/2026 7800.00 C,7800.0,2026-04-14,0.03,0.0,0,0.05,847,0.1,2,8,0,0.0,0.0,-0.025,0.005,0.0,68.044,29.0,0.025,-978.13,978.23,6821.87
CALL,SPXW  260414C08000000,SPXW 04/14/2026 8000.00 C,8000.0,2026-04-14,0.03,0.0,0,0.05,7612,0.0,0,0,0,0.0,0.0,-0.025,0.005,0.0,79.853,29.0,0.025,-1178.13,1178.13,6821.87
CALL,SPXW  260414C08200000,SPXW 04/14/2026 8200.00 C,8200.0,2026-04-14,0.03,0.0,0,0.05,1088,0.0,0,1,0,0.0,0.0,-0.025,0.004,0.0,91.26,29.0,0.025,-1378.13,1378.13,6821.87
CALL,SPXW  260414C08400000,SPXW 04/14/2026 8400.00 C,8400.0,2026-04-14,0.03,0.0,0,0.05,1111,0.0,0,0,0,0.0,0.0,-0.025,0.004,0.0,102.264,29.0,0.025,-1578.13,1578.13,6821.87
CALL,SPXW  260414C08600000,SPXW 04/14/2026 8600.00 C,8600.0,2026-04-14,0.03,0.0,0,0.05,1130,0.0,0,0,0,0.0,0.0,-0.025,0.003,0.0,112.963,29.0,0.025,-1778.13,1778.13,6821.87
CALL,SPXW  260414C08800000,SPXW 04/14/2026 8800.00 C,8800.0,2026-04-14,0.03,0.0,0,0.05,13680,0.1,1,2,0,0.0,0.0,-0.025,0.003,0.0,123.297,29.0,0.025,-1978.13,1978.23,6821.87
PUT,SPXW  260414P02600000,SPXW 04/14/2026 2600.00 P,2600.0,2026-04-14,0.03,0.0,0,0.05,3005,0.1,1,200,0,0.0,0.0,-0.025,0.001,0.0,446.593,29.0,0.025,-4221.87,4221.97,6821.87
PUT,SPXW  260414P02800000,SPXW 04/14/2026 2800.00 P,2800.0,2026-04-14,0.03,0.0,0,0.05,930,0.13,12,13,0,0.0,0.0,-0.025,0.001,0.0,413.599,29.0,0.025,-4021.87,4022.0,6821.87
PUT,SPXW  260414P03000000,SPXW 04/14/2026 3000.00 P,3000.0,2026-04-14,0.03,0.0,0,0.05,927,0.05,1,63,0,0.0,0.0,-0.025,0.001,0.0,382.504,29.0,0.025,-3821.87,3821.92,6821.87
PUT,SPXW  260414P03200000,SPXW 04/14/2026 3200.00 P,3200.0,2026-04-14,0.03,0.0,0,0.05,919,0.0,0,0,0,0.0,0.0,-0.025,0.001,0.0,353.385,29.0,0.025,-3621.87,3621.87,6821.87
PUT,SPXW  260414P03400000,SPXW 04/14/2026 3400.00 P,3400.0,2026-04-14,0.03,0.0,0,0.05,909,0.1,19,125,0,0.0,0.0,-0.025,0.001,0.0,325.983,29.0,0.025,-3421.87,3421.97,6821.87
PUT,SPXW  260414P03600000,SPXW 04/14/2026 3600.00 P,3600.0,2026-04-14,0.03,0.0,0,0.05,904,0.05,5,427,0,0.0,0.0,-0.025,0.001,0.0,300.574,29.0,0.025,-3221.87,3221.92,6821.87
PUT,SPXW  260414P03800000,SPXW 04/14/2026 3800.00 P,3800.0,2026-04-14,0.03,0.0,0,0.05,891,0.05,5,1017,0,0.0,0.0,-0.025,0.001,0.0,275.866,29.0,0.025,-3021.87,3021.92,6821.87
PUT,SPXW  260414P04000000,SPXW 04/14/2026 4000.00 P,4000.0,2026-04-14,0.03,0.0,0,0.05,878,0.05,2,316,0,0.0,0.0,-0.025,0.002,0.0,252.907,29.0,0.025,-2821.87,2821.92,6821.87
PUT,SPXW  260414P04200000,SPXW 04/14/2026 4200.00 P,4200.0,2026-04-14,0.03,0.0,0,0.05,947,0.05,1,577,0,0.0,0.0,-0.025,0.002,0.0,230.702,29.0,0.025,-2621.87,2621.92,6821.87
PUT,SPXW  260414P04400000,SPXW 04/14/2026 4400.00 P,4400.0,2026-04-14,0.03,0.0,0,0.05,849,0.05,1,1291,1,0.0,0.0,-0.025,0.002,0.0,209.522,29.0,0.025,-2421.87,2421.92,6821.87
PUT,SPXW  260414P04600000,SPXW 04/14/2026 4600.00 P,4600.0,2026-04-14,0.03,0.0,0,0.05,904,0.03,50,582,0,0.0,0.0,-0.025,0.002,0.0,189.26,29.0,0.025,-2221.87,2221.9,6821.87
PUT,SPXW  260414P04800000,SPXW 04/14/2026 4800.00 P,4800.0,2026-04-14,0.03,0.0,0,0.05,845,0.03,1,2503,1,0.0,0.0,-0.025,0.002,0.0,169.9,29.0,0.025,-2021.87,2021.9,6821.87
PUT,SPXW  260414P05000000,SPXW 04/14/2026 5000.00 P,5000.0,2026-04-14,0.03,0.0,0,0.05,790,0.03,2,1202,0,0.0,0.0,-0.025,0.003,0.0,151.175,29.0,0.025,-1821.87,1821.9,6821.87
PUT,SPXW  260414P05100000,SPXW 04/14/2026 5100.00 P,5100.0,2026-04-14,0.03,0.0,0,0.05,742,0.05,20,3519,0,0.0,0.0,-0.025,0.003,0.0,142.007,29.0,0.025,-1721.87,1721.92,6821.87
PUT,SPXW  260414P05200000,SPXW 04/14/2026 5200.00 P,5200.0,2026-04-14,0.03,0.0,0,0.05,734,0.05,4,2731,0,0.0,0.0,-0.025,0.003,0.0,133.095,29.0,0.025,-1621.87,1621.92,6821.87
PUT,SPXW  260414P05300000,SPXW 04/14/2026 5300.00 P,5300.0,2026-04-14,0.03,0.0,0,0.05,628,0.03,1,11655,2,0.0,0.0,-0.025,0.003,0.0,124.196,29.0,0.025,-1521.87,1521.9,6821.87
PUT,SPXW  260414P05400000,SPXW 04/14/2026 5400.00 P,5400.0,2026-04-14,0.03,0.0,0,0.05,1355,0.05,2,1423,0,0.0,0.0,-0.025,0.003,0.0,115.508,29.0,0.025,-1421.87,1421.92,6821.87
PUT,SPXW  260414P05475000,SPXW 04/14/2026 5475.00 P,5475.0,2026-04-14,0.03,0.0,0,0.05,395,0.15,1,496,0,0.0,0.0,-0.025,0.003,0.0,109.101,29.0,0.025,-1346.87,1347.02,6821.87
PUT,SPXW  260414P05500000,SPXW 04/14/2026 5500.00 P,5500.0,2026-04-14,0.03,0.0,0,0.05,1136,0.05,2,472,0,0.0,0.0,-0.025,0.003,0.0,106.985,29.0,0.025,-1321.87,1321.92,6821.87
PUT,SPXW  260414P05525000,SPXW 04/14/2026 5525.00 P,5525.0,2026-04-14,0.03,0.0,0,0.05,238,0.2,1,70,0,0.0,0.0,-0.025,0.004,0.0,104.88,29.0,0.025,-1296.87,1297.07,6821.87
PUT,SPXW  260414P05550000,SPXW 04/14/2026 5550.00 P,5550.0,2026-04-14,0.03,0.0,0,0.05,235,0.07,12,361,0,0.0,0.0,-0.025,0.004,0.0,102.755,29.0,0.025,-1271.87,1271.94,6821.87
PUT,SPXW  260414P05575000,SPXW 04/14/2026 5575.00 P,5575.0,2026-04-14,0.03,0.0,0,0.05,234,0.35,1,129,0,0.0,0.0,-0.025,0.004,0.0,100.616,29.0,0.025,-1246.87,1247.22,6821.87
PUT,SPXW  260414P05600000,SPXW 04/14/2026 5600.00 P,5600.0,2026-04-14,0.03,0.0,0,0.05,1069,0.05,1,509,1,0.0,0.0,-0.025,0.004,0.0,98.514,29.0,0.025,-1221.87,1221.92,6821.87
PUT,SPXW  260414P05625000,SPXW 04/14/2026 5625.00 P,5625.0,2026-04-14,0.03,0.0,0,0.05,86,0.1,1,565,0,0.0,0.0,-0.025,0.004,0.0,96.46,29.0,0.025,-1196.87,1196.97,6821.87
PUT,SPXW  260414P05650000,SPXW 04/14/2026 5650.00 P,5650.0,2026-04-14,0.03,0.0,0,0.05,83,0.05,1,571,78,0.0,0.0,-0.025,0.004,0.0,94.356,29.0,0.025,-1171.87,1171.92,6821.87
PUT,SPXW  260414P05675000,SPXW 04/14/2026 5675.00 P,5675.0,2026-04-14,0.03,0.0,0,0.05,97,0.05,1,265,107,0.0,0.0,-0.025,0.004,0.0,92.264,29.0,0.025,-1146.87,1146.92,6821.87
PUT,SPXW  260414P05700000,SPXW 04/14/2026 5700.00 P,5700.0,2026-04-14,0.05,0.0,0,0.1,711,0.05,10,760,20,0.0,0.0,-0.05,0.007,0.0,94.799,29.0,0.05,-1121.87,1121.92,6821.87
PUT,SPXW  260414P05725000,SPXW 04/14/2026 5725.00 P,5725.0,2026-04-14,0.05,0.0,0,0.1,667,0.05,1,91,410,-0.001,0.0,-0.05,0.007,0.0,92.668,29.0,0.05,-1096.87,1096.92,6821.87
PUT,SPXW  260414P05750000,SPXW 04/14/2026 5750.00 P,5750.0,2026-04-14,0.05,0.0,0,0.1,619,0.05,1,216,1118,-0.001,0.0,-0.05,0.007,0.0,90.493,29.0,0.05,-1071.87,1071.92,6821.87
PUT,SPXW  260414P05775000,SPXW 04/14/2026 5775.00 P,5775.0,2026-04-14,0.05,0.0,0,0.1,526,0.05,1,633,61,-0.001,0.0,-0.05,0.008,0.0,88.401,29.0,0.05,-1046.87,1046.92,6821.87
PUT,SPXW  260414P05800000,SPXW 04/14/2026 5800.00 P,5800.0,2026-04-14,0.08,0.05,28,0.1,486,0.05,10,605,14,-0.001,0.0,-0.075,0.011,0.0,88.982,29.0,0.075,-1021.87,1021.92,6821.87
PUT,SPXW  260414P05825000,SPXW 04/14/2026 5825.00 P,5825.0,2026-04-14,0.08,0.05,25,0.1,468,0.05,1,606,2,-0.001,0.0,-0.075,0.011,0.0,86.79,29.0,0.075,-996.87,996.92,6821.87
PUT,SPXW  260414P05850000,SPXW 04/14/2026 5850.00 P,5850.0,2026-04-14,0.08,0.05,1,0.1,425,0.05,1,1153,2,-0.001,0.0,-0.075,0.011,0.0,84.61,29.0,0.075,-971.87,971.92,6821.87
PUT,SPXW  260414P05875000,SPXW 04/14/2026 5875.00 P,5875.0,2026-04-14,0.05,0.0,0,0.1,382,0.05,3,3126,3,-0.001,0.0,-0.05,0.008,0.0,79.847,29.0,0.05,-946.87,946.92,6821.87
PUT,SPXW  260414P05900000,SPXW 04/14/2026 5900.00 P,5900.0,2026-04-14,0.08,0.05,93,0.1,337,0.19,6,519,0,-0.001,0.0,-0.075,0.012,0.0,80.257,29.0,0.075,-921.87,922.06,6821.87
PUT,SPXW  260414P05925000,SPXW 04/14/2026 5925.00 P,5925.0,2026-04-14,0.08,0.05,90,0.1,245,0.2,1,113,0,-0.001,0.0,-0.075,0.012,0.0,78.094,29.0,0.075,-896.87,897.07,6821.87
PUT,SPXW  260414P05950000,SPXW 04/14/2026 5950.00 P,5950.0,2026-04-14,0.08,0.05,92,0.1,180,0.1,1,699,7,-0.001,0.0,-0.075,0.012,0.0,75.93,29.0,0.075,-871.87,871.97,6821.87
PUT,SPXW  260414P05975000,SPXW 04/14/2026 5975.00 P,5975.0,2026-04-14,0.08,0.05,229,0.1,159,0.1,2,575,7,-0.001,0.0,-0.075,0.012,0.0,73.776,29.0,0.075,-846.87,846.97,6821.87
PUT,SPXW  260414P06000000,SPXW 04/14/2026 6000.00 P,6000.0,2026-04-14,0.1,0.05,325,0.15,737,0.1,2,1120,10,-0.001,0.0,-0.1,0.016,0.0,73.374,29.0,0.1,-821.87,821.97,6821.87
PUT,SPXW  260414P06025000,SPXW 04/14/2026 6025.00 P,6025.0,2026-04-14,0.1,0.05,603,0.15,612,0.1,1,300,1,-0.001,0.0,-0.1,0.016,0.0,71.184,29.0,0.1,-796.87,796.97,6821.87
PUT,SPXW  260414P06030000,SPXW 04/14/2026 6030.00 P,6030.0,2026-04-14,0.1,0.05,583,0.15,583,0.1,1,157,1,-0.001,0.0,-0.1,0.016,0.0,70.747,29.0,0.1,-791.87,791.97,6821.87
PUT,SPXW  260414P06040000,SPXW 04/14/2026 6040.00 P,6040.0,2026-04-14,0.1,0.05,582,0.15,553,0.1,1,385,1,-0.001,0.0,-0.1,0.017,0.0,69.874,29.0,0.1,-781.87,781.97,6821.87
PUT,SPXW  260414P06050000,SPXW 04/14/2026 6050.00 P,6050.0,2026-04-14,0.1,0.05,686,0.15,502,0.1,1,529,4,-0.001,0.0,-0.1,0.017,0.0,69.002,29.0,0.1,-771.87,771.97,6821.87
PUT,SPXW  260414P06060000,SPXW 04/14/2026 6060.00 P,6060.0,2026-04-14,0.1,0.05,690,0.15,452,0.1,1,122,1,-0.001,0.0,-0.1,0.017,0.0,68.132,29.0,0.1,-761.87,761.97,6821.87
PUT,SPXW  260414P06070000,SPXW 04/14/2026 6070.00 P,6070.0,2026-04-14,0.1,0.05,716,0.15,425,0.1,1,149,1,-0.001,0.0,-0.1,0.017,0.0,67.265,29.0,0.1,-751.87,751.97,6821.87
PUT,SPXW  260414P06075000,SPXW 04/14/2026 6075.00 P,6075.0,2026-04-14,0.1,0.05,743,0.15,466,0.1,6,152,6,-0.001,0.0,-0.1,0.017,0.0,66.832,29.0,0.1,-746.87,746.97,6821.87
PUT,SPXW  260414P06080000,SPXW 04/14/2026 6080.00 P,6080.0,2026-04-14,0.1,0.05,743,0.15,436,0.3,2,64,0,-0.001,0.0,-0.1,0.017,0.0,66.401,29.0,0.1,-741.87,742.17,6821.87
PUT,SPXW  260414P06090000,SPXW 04/14/2026 6090.00 P,6090.0,2026-04-14,0.13,0.1,34,0.15,313,0.1,3,93,14,-0.002,0.0,-0.125,0.021,0.0,66.817,29.0,0.125,-731.87,731.97,6821.87
PUT,SPXW  260414P06100000,SPXW 04/14/2026 6100.00 P,6100.0,2026-04-14,0.13,0.1,85,0.15,294,0.22,1,3101,7,-0.002,0.0,-0.125,0.021,0.0,65.935,29.0,0.125,-721.87,722.09,6821.87
PUT,SPXW  260414P06110000,SPXW 04/14/2026 6110.00 P,6110.0,2026-04-14,0.13,0.1,87,0.15,248,0.3,1,98,0,-0.002,0.0,-0.125,0.021,0.0,65.055,29.0,0.125,-711.87,712.17,6821.87
PUT,SPXW  260414P06120000,SPXW 04/14/2026 6120.00 P,6120.0,2026-04-14,0.13,0.1,80,0.15,223,0.15,5,209,5,-0.002,0.0,-0.125,0.022,0.0,64.153,29.0,0.125,-701.87,702.02,6821.87
PUT,SPXW  260414P06125000,SPXW 04/14/2026 6125.00 P,6125.0,2026-04-14,0.13,0.1,116,0.15,203,0.11,1,440,1,-0.002,0.0,-0.125,0.022,0.0,63.711,29.0,0.125,-696.87,696.98,6821.87
PUT,SPXW  260414P06130000,SPXW 04/14/2026 6130.00 P,6130.0,2026-04-14,0.13,0.1,200,0.15,95,0.3,1,267,0,-0.002,0.0,-0.125,0.022,0.0,63.269,29.0,0.125,-691.87,692.17,6821.87
PUT,SPXW  260414P06140000,SPXW 04/14/2026 6140.00 P,6140.0,2026-04-14,0.13,0.1,228,0.15,106,0.15,1,142,1,-0.002,0.0,-0.125,0.022,0.0,62.386,29.0,0.125,-681.87,682.02,6821.87
PUT,SPXW  260414P06150000,SPXW 04/14/2026 6150.00 P,6150.0,2026-04-14,0.13,0.1,392,0.15,28,0.15,1,1476,2,-0.002,0.0,-0.125,0.022,0.0,61.503,29.0,0.125,-671.87,672.02,6821.87
PUT,SPXW  260414P06160000,SPXW 04/14/2026 6160.00 P,6160.0,2026-04-14,0.15,0.1,422,0.2,523,0.15,24,207,24,-0.002,0.0,-0.15,0.026,0.0,61.649,29.0,0.15,-661.87,662.02,6821.87
PUT,SPXW  260414P06170000,SPXW 04/14/2026 6170.00 P,6170.0,2026-04-14,0.15,0.1,407,0.2,487,0.2,1,201,1,-0.002,0.0,-0.15,0.026,0.0,60.754,29.0,0.15,-651.87,652.07,6821.87
PUT,SPXW  260414P06175000,SPXW 04/14/2026 6175.00 P,6175.0,2026-04-14,0.15,0.1,437,0.2,482,0.15,1,537,22,-0.002,0.0,-0.15,0.026,0.0,60.307,29.0,0.15,-646.87,647.02,6821.87
PUT,SPXW  260414P06180000,SPXW 04/14/2026 6180.00 P,6180.0,2026-04-14,0.15,0.1,446,0.2,454,0.15,1,239,20,-0.002,0.0,-0.15,0.027,0.0,59.86,29.0,0.15,-641.87,642.02,6821.87
PUT,SPXW  260414P06185000,SPXW 04/14/2026 6185.00 P,6185.0,2026-04-14,0.15,0.1,518,0.2,430,0.15,1,2,1,-0.002,0.0,-0.15,0.027,0.0,59.413,29.0,0.15,-636.87,637.02,6821.87
PUT,SPXW  260414P06190000,SPXW 04/14/2026 6190.00 P,6190.0,2026-04-14,0.15,0.1,544,0.2,416,0.15,1,243,4,-0.002,0.0,-0.15,0.027,-0.001,58.966,29.0,0.15,-631.87,632.02,6821.87
PUT,SPXW  260414P06195000,SPXW 04/14/2026 6195.00 P,6195.0,2026-04-14,0.15,0.1,565,0.2,350,0.5,1,2,0,-0.002,0.0,-0.15,0.027,-0.001,58.52,29.0,0.15,-626.87,627.37,6821.87
PUT,SPXW  260414P06200000,SPXW 04/14/2026 6200.00 P,6200.0,2026-04-14,0.15,0.1,612,0.2,348,0.15,6,1002,25,-0.002,0.0,-0.175,0.031,-0.001,58.934,29.0,0.175,-621.87,622.02,6821.87
PUT,SPXW  260414P06205000,SPXW 04/14/2026 6205.00 P,6205.0,2026-04-14,0.18,0.15,35,0.2,308,0.4,1,8,0,-0.003,0.0,-0.175,0.031,-0.001,58.482,29.0,0.175,-616.87,617.27,6821.87
PUT,SPXW  260414P06210000,SPXW 04/14/2026 6210.00 P,6210.0,2026-04-14,0.18,0.15,60,0.2,298,0.17,1,210,2,-0.003,0.0,-0.175,0.031,-0.001,58.03,29.0,0.175,-611.87,612.04,6821.87
PUT,SPXW  260414P06215000,SPXW 04/14/2026 6215.00 P,6215.0,2026-04-14,0.18,0.15,103,0.2,213,0.4,1,3,0,-0.003,0.0,-0.175,0.031,-0.001,57.578,29.0,0.175,-606.87,607.27,6821.87
PUT,SPXW  260414P06220000,SPXW 04/14/2026 6220.00 P,6220.0,2026-04-14,0.18,0.15,75,0.2,183,0.17,1,204,2,-0.003,0.0,-0.175,0.032,-0.001,57.126,29.0,0.175,-601.87,602.04,6821.87
PUT,SPXW  260414P06225000,SPXW 04/14/2026 6225.00 P,6225.0,2026-04-14,0.18,0.15,79,0.2,124,0.22,3,196,3,-0.003,0.0,-0.175,0.032,-0.001,56.674,29.0,0.175,-596.87,597.09,6821.87
PUT,SPXW  260414P06230000,SPXW 04/14/2026 6230.00 P,6230.0,2026-04-14,0.18,0.15,144,0.2,98,0.2,21,80,22,-0.003,0.0,-0.175,0.032,-0.001,56.222,29.0,0.175,-591.87,592.07,6821.87
PUT,SPXW  260414P06235000,SPXW 04/14/2026 6235.00 P,6235.0,2026-04-14,0.18,0.15,175,0.2,106,0.55,1,535,0,-0.003,0.0,-0.2,0.036,-0.001,56.509,29.0,0.2,-586.87,587.42,6821.87
PUT,SPXW  260414P06240000,SPXW 04/14/2026 6240.00 P,6240.0,2026-04-14,0.2,0.15,257,0.25,512,0.2,24,102,24,-0.003,0.0,-0.2,0.036,-0.001,56.052,29.0,0.2,-581.87,582.07,6821.87
PUT,SPXW  260414P06245000,SPXW 04/14/2026 6245.00 P,6245.0,2026-04-14,0.2,0.15,283,0.25,500,0.6,1,127,0,-0.003,0.0,-0.2,0.036,-0.001,55.596,29.0,0.2,-576.87,577.47,6821.87
PUT,SPXW  260414P06250000,SPXW 04/14/2026 6250.00 P,6250.0,2026-04-14,0.18,0.15,440,0.2,85,0.17,2,317,128,-0.003,0.0,-0.175,0.033,-0.001,54.416,29.0,0.175,-571.87,572.04,6821.87
PUT,SPXW  260414P06255000,SPXW 04/14/2026 6255.00 P,6255.0,2026-04-14,0.2,0.15,447,0.25,463,0.2,1,101,5,-0.003,0.0,-0.2,0.037,-0.001,54.683,29.0,0.2,-566.87,567.07,6821.87
PUT,SPXW  260414P06260000,SPXW 04/14/2026 6260.00 P,6260.0,2026-04-14,0.2,0.15,448,0.25,439,0.2,2,185,12,-0.003,0.0,-0.2,0.037,-0.001,54.226,29.0,0.2,-561.87,562.07,6821.87
PUT,SPXW  260414P06265000,SPXW 04/14/2026 6265.00 P,6265.0,2026-04-14,0.2,0.15,463,0.25,417,0.22,2,653,2,-0.003,0.0,-0.2,0.037,-0.001,53.77,29.0,0.2,-556.87,557.09,6821.87
PUT,SPXW  260414P06270000,SPXW 04/14/2026 6270.00 P,6270.0,2026-04-14,0.2,0.15,489,0.25,408,0.2,1,165,1,-0.003,0.0,-0.2,0.037,-0.001,53.314,29.0,0.2,-551.87,552.07,6821.87
PUT,SPXW  260414P06275000,SPXW 04/14/2026 6275.00 P,6275.0,2026-04-14,0.2,0.15,521,0.25,320,0.22,2,517,2,-0.003,0.0,-0.2,0.038,-0.001,52.857,29.0,0.2,-546.87,547.09,6821.87
PUT,SPXW  260414P06280000,SPXW 04/14/2026 6280.00 P,6280.0,2026-04-14,0.23,0.2,14,0.25,314,0.25,1,1093,14,-0.003,0.0,-0.225,0.041,-0.001,53.032,29.0,0.225,-541.87,542.12,6821.87
PUT,SPXW  260414P06285000,SPXW 04/14/2026 6285.00 P,6285.0,2026-04-14,0.23,0.2,88,0.25,285,0.15,1,119,13,-0.004,0.0,-0.225,0.042,-0.001,52.571,29.0,0.225,-536.87,537.02,6821.87
PUT,SPXW  260414P06290000,SPXW 04/14/2026 6290.00 P,6290.0,2026-04-14,0.23,0.2,58,0.25,248,0.25,1,112,2,-0.004,0.0,-0.225,0.042,-0.001,52.111,29.0,0.225,-531.87,532.12,6821.87
PUT,SPXW  260414P06295000,SPXW 04/14/2026 6295.00 P,6295.0,2026-04-14,0.23,0.2,86,0.25,199,0.2,1,92,12,-0.004,0.0,-0.225,0.042,-0.001,51.65,29.0,0.225,-526.87,527.07,6821.87
PUT,SPXW  260414P06300000,SPXW 04/14/2026 6300.00 P,6300.0,2026-04-14,0.25,0.2,61,0.3,529,0.25,1,396,83,-0.004,0.0,-0.25,0.046,-0.001,51.754,29.0,0.25,-521.87,522.12,6821.87
